run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-98-20200609-15:14:18-18140,param,,,**.timeslot,1ms,,,,,,,
General-98-20200609-15:14:18-18140,param,,,**.lambda,2ms,,,,,,,
General-98-20200609-15:14:18-18140,param,,,**.successProbGroup1,0.2,,,,,,,
General-98-20200609-15:14:18-18140,param,,,**.successProbGroup2,0.5,,,,,,,
General-98-20200609-15:14:18-18140,param,,,**.successProbGroup3,0.8,,,,,,,
General-98-20200609-15:14:18-18140,param,,,**.isBinomial,false,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,configname,General,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,datetime,20200609-15:13:31,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,experiment,General,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,inifile,omnetpp.ini,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,iterationvars,$0=2ms,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,iterationvarsf,2ms-,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,measurement,$0=2ms,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,network,CellularNetwork,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,processid,11332,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,repetition,87,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,replication,#87,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,resultdir,results,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,runnumber,87,,,,,,,
General-87-20200609-15:13:31-11332,runattr,,,seedset,87,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.nUsers,10,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.timeslot,1ms,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.lambda,2ms,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.successProbGroup1,0.2,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.successProbGroup2,0.5,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.successProbGroup3,0.8,,,,,,,
General-87-20200609-15:13:31-11332,param,,,**.isBinomial,false,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,configname,General,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,datetime,20200609-15:13:44,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,experiment,General,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,inifile,omnetpp.ini,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,iterationvars,$0=2ms,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,iterationvarsf,2ms-,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,measurement,$0=2ms,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,network,CellularNetwork,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,processid,14796,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,repetition,90,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,replication,#90,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,resultdir,results,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,runnumber,90,,,,,,,
General-90-20200609-15:13:44-14796,runattr,,,seedset,90,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.nUsers,10,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.timeslot,1ms,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.lambda,2ms,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.successProbGroup1,0.2,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.successProbGroup2,0.5,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.successProbGroup3,0.8,,,,,,,
General-90-20200609-15:13:44-14796,param,,,**.isBinomial,false,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,54986,,0.031426181209762,0.22059528937091,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,54987,,0.031898448724244,0.22566117168886,0,7
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,54987,,0.032771382326732,0.22826123047939,0,6
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,54987,,0.030825467837853,0.21647619643342,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,54986,,0.030025824755392,0.2111482080442,0,4
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,54986,,0.029552977121449,0.21207421703822,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,54986,,0.030953333575819,0.21371189263074,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,54986,,0.030062197650311,0.21371145696461,0,6
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,54986,,0.032262757792893,0.22228184426533,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,54986,,0.031680791474193,0.22113531742439,0,4
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0047192982456,2.3355723045096,0,22
General-0-20200609-15:07:10-7064,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,13.000842105263,7.425141137887,0,25
General-0-20200609-15:07:10-7064,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8889122807018,1.55710604908,0,10
General-0-20200609-15:07:10-7064,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,responseTime:stats,,,,285269,,0.0016020696138398,0.00044304119498753,0.001000003725,0.006713400554
General-0-20200609-15:07:10-7064,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,180169.89473684,84080.602962346,0,792000
General-0-20200609-15:07:10-7064,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.38963157894737,0.48767097921386,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.5009298245614,0.71880099232284,0,5
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,1.3011403508772,3.1274385762525,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,8.012366460559,4.3242240615827,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28553,,4.6965292613736e-005,0.000235092038173,0,0.003
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28553,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28553,,0.00055398896352194,0.00037630356907633,7.014e-009,0.004445556086
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28553,,0.0016009542561357,0.00044375845109872,0.001000007014,0.005943391066
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,18033.473684211,25876.835723622,0,180000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.38815789473684,0.48733511065611,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.49849122807018,0.71823841655692,0,8
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,1.2787719298246,3.0933428315936,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,8.0074665422243,4.309336095404,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28414,,4.9904976420075e-005,0.00024798024390433,0,0.005
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28414,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28414,,0.00055338941688069,0.00037205001724268,1.1251e-008,0.004006322783
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28414,,0.0016032943933008,0.00044670242061648,0.001000011251,0.006616748825
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,17945.684210526,25856.582996049,0,288000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.38805263157895,0.48731094065105,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.49945614035088,0.72184588190628,0,7
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,1.3191578947368,3.1557072720939,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,7.9878835352744,4.3218209729429,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28469,,4.597983771822e-005,0.00023294821865311,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28469,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28469,,0.00055468283853834,0.00037261462238621,3.519e-008,0.004384155327
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28469,,0.0016006626762566,0.00043952047289861,0.00100003519,0.006333835747
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,17980.421052632,25986.451748626,0,252000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38719298245614,0.48711265594087,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.4970701754386,0.71791640674582,0,6
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,1.3044035087719,3.1387648329496,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,8.0058999016683,4.3143170788952,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28333,,4.8565277238556e-005,0.00024518331665233,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28333,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28333,,0.00055329033362905,0.0003710762852475,1.04494e-007,0.004502494227
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28333,,0.0016018556108676,0.00044317008006078,0.001000104494,0.005991261824
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,17894.526315789,25844.99064285,0,216000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.3919298245614,0.48818543436008,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.5049649122807,0.7226549146122,0,6
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,1.3174736842105,3.1572055269813,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,7.9989333511108,4.3006161026347,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28783,,4.5374005489351e-005,0.00023390750618991,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28783,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28783,,0.00055240249240312,0.00037082569291021,3.725e-009,0.00384018833
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28783,,0.0015977764978925,0.00043748418990677,0.001000003725,0.005630844676
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,18178.736842105,26015.576926039,0,216000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.38805263157895,0.48731094065105,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.49828070175439,0.71977517914289,0,7
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,1.2898596491228,3.1080331647945,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,7.997033382777,4.3214917793553,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28402,,4.6475600309837e-005,0.00023784505233406,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28402,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28402,,0.00055020200036793,0.00036958234997603,1.9417e-008,0.004501256437
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28402,,0.0015966776006778,0.00043740182501828,0.001000019417,0.005876662517
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,17938.105263158,25911.906449144,0,252000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],servedUser-6:stats,,,,57000,,0.38582456140351,0.48679372074509,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],numPktsUser-6:stats,,,,57000,,0.49722807017544,0.72290938299255,0,8
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],numRBsUser-6:stats,,,,57000,,1.2648947368421,3.0590696678739,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],CQIUser-6:stats,,,,60001,,8.0319661338978,4.330828806274,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],turnWaitingTimeUser-6:stats,,,,28342,,4.7173805659445e-005,0.00023819124691004,0,0.005
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],serviceTimeUser-6:stats,,,,28342,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],waitingTimeUser-6:stats,,,,28342,,0.00055785723653514,0.00037807598706407,1.544e-009,0.005255198435
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],rspTimeUser-6:stats,,,,28342,,0.0016050310421946,0.00044690296750849,0.001000037905,0.006315947649
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[6],tptUser-6:stats,,,,57000,,17900.210526316,26024.737787732,0,288000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],servedUser-7:stats,,,,57000,,0.38821052631579,0.48734718668296,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],numPktsUser-7:stats,,,,57000,,0.49831578947368,0.71836014958405,0,6
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],numRBsUser-7:stats,,,,57000,,1.3114035087719,3.1449332080158,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],CQIUser-7:stats,,,,60001,,7.9961500641656,4.3250204443926,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],turnWaitingTimeUser-7:stats,,,,28404,,4.8619912688354e-005,0.0002418881398848,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],serviceTimeUser-7:stats,,,,28404,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],waitingTimeUser-7:stats,,,,28404,,0.00056093244284171,0.00037966131770453,7.759e-009,0.003833012269
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],rspTimeUser-7:stats,,,,28404,,0.0016095523555301,0.00044956374882544,0.001000007759,0.006713400554
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[7],tptUser-7:stats,,,,57000,,17939.368421053,25860.965385026,0,216000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],servedUser-8:stats,,,,57000,,0.39164912280702,0.48812320932975,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],numPktsUser-8:stats,,,,57000,,0.50670175438596,0.73226368728629,0,7
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],numRBsUser-8:stats,,,,57000,,1.3072280701754,3.1489729265871,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],CQIUser-8:stats,,,,60001,,7.9758004033266,4.317381270681,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],turnWaitingTimeUser-8:stats,,,,28882,,4.6741915379821e-005,0.00023777898582676,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],serviceTimeUser-8:stats,,,,28882,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],waitingTimeUser-8:stats,,,,28882,,0.00056003086509459,0.0003771257936175,1.1894e-008,0.003964504125
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],rspTimeUser-8:stats,,,,28882,,0.0016067727804744,0.00044461665412188,0.001000011894,0.005510142266
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[8],tptUser-8:stats,,,,57000,,18241.263157895,26361.492742306,0,252000
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],servedUser-9:stats,,,,57000,,0.39021052631579,0.48780164620199,0,1
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],numPktsUser-9:stats,,,,57000,,0.50328070175439,0.72358646334237,0,7
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],numRBsUser-9:stats,,,,57000,,1.3065087719298,3.1297771367061,0,24
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],CQIUser-9:stats,,,,60001,,8.0051832469459,4.3330154781057,1,15
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28687,,4.6292745843065e-005,0.00023457973545799,0,0.004
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28687,,0.0010000000000004,0,0.001,0.001
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28687,,0.00055185755385412,0.00037543201976012,1.1865e-008,0.004697585599
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28687,,0.0015981502996972,0.00044109155996286,0.001000011865,0.005959874215
General-0-20200609-15:07:10-7064,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,18118.105263158,26049.112680325,0,252000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,55011,,0.03146643398593,0.214902505248,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,55011,,0.028994201159768,0.20698378620175,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,55011,,0.028957844794677,0.21167823250915,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,55011,,0.031048335787388,0.21660606306504,0,7
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,55011,,0.029975823017215,0.21435359034793,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,55011,,0.031430077620839,0.22041991109622,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,55010,,0.029394655517179,0.2133311233533,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,55011,,0.030975623057207,0.21644856783521,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,55011,,0.029448655723401,0.21716443597194,0,5
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,55011,,0.032248095835378,0.2233746512696,0,4
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0139824561404,2.3449511077765,0,20
General-1-20200609-15:07:14-4652,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,12.979614035088,7.4147663131342,0,25
General-1-20200609-15:07:14-4652,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8885263157895,1.5556355739108,0,10
General-1-20200609-15:07:14-4652,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,responseTime:stats,,,,285797,,0.001599053220748,0.00043902372684574,0.001000002858,0.007182524372
General-1-20200609-15:07:14-4652,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,180503.36842105,84418.239879955,0,720000
General-1-20200609-15:07:14-4652,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.38959649122807,0.48766303678667,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.50189473684211,0.72412463457742,0,7
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,1.2891754385965,3.0838914572115,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,8.0229496175064,4.317513556004,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28608,,4.7539149888143e-005,0.00023894780158171,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28608,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28608,,0.00055560914114457,0.00037014775190985,7.9e-009,0.003804466321
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28608,,0.0016031482910327,0.00043967145423579,0.0010000079,0.005368698502
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,18068.210526316,26068.486844787,0,252000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.38947368421053,0.48763521739016,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.50129824561404,0.72308339257748,0,7
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,1.2857192982456,3.0912279147665,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,8.0071498808353,4.315966351238,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28574,,4.3291103800658e-005,0.00022969068327079,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28574,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28574,,0.00055251587645905,0.00037307835198086,2.858e-009,0.004019361317
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28574,,0.0015958069802597,0.00043751239167946,0.001000002858,0.005472898512
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,18046.736842105,26031.002132789,0,252000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.389,0.48752760935169,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.50094736842105,0.72223423406054,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,1.2998245614035,3.1049412766884,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,8.0081831969467,4.3276378892923,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28554,,4.640330601667e-005,0.0002353481940481,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28554,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28554,,0.00055563112098648,0.00037325249004038,1.4657e-008,0.003945838503
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28554,,0.0016020344270032,0.00043917572699573,0.001000014657,0.005342856473
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,18034.105263158,26000.43242618,0,216000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38945614035088,0.48763124053631,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.50336842105263,0.724845762959,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,1.2929649122807,3.1129961583683,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,8.011583140281,4.3248717701945,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28692,,4.4437473860309e-005,0.00022958959166558,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28692,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28692,,0.00055070404032403,0.00036978117690556,5.3096e-008,0.004470701416
