run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],servedUser-7:stats,,,,57000,,0.37949122807018,0.48526463620074,0,1
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],numPktsUser-7:stats,,,,57000,,0.4970701754386,0.74534892646402,0,11
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],numRBsUser-7:stats,,,,57000,,2.8084736842105,5.0085771923981,0,25
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],CQIUser-7:stats,,,,60001,,3.0922317961367,1.338678385823,1,10
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],turnWaitingTimeUser-7:stats,,,,28333,,0.00027332086259839,0.00075128491843076,0,0.014
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],serviceTimeUser-7:stats,,,,28333,,0.0010000000000004,0,0.001,0.001
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],waitingTimeUser-7:stats,,,,28333,,0.00074565522007557,0.00088187497015449,1.351e-009,0.011244141703
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],rspTimeUser-7:stats,,,,28333,,0.0020189760826739,0.0011860304410399,0.001000001351,0.015275982321
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[7],tptUser-7:stats,,,,57000,,18930.157894737,32143.407323074,0,426000
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],servedUser-8:stats,,,,57000,,0.39005263157895,0.48776608137284,0,1
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],numPktsUser-8:stats,,,,57000,,0.50564912280702,0.72550898462212,0,6
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],numRBsUser-8:stats,,,,57000,,0.40694736842105,0.52486797552148,0,3
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],CQIUser-8:stats,,,,60001,,12.897301711638,1.3298444341796,5,15
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],turnWaitingTimeUser-8:stats,,,,28822,,3.7471376032198e-006,7.3946414443928e-005,0,0.004
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],serviceTimeUser-8:stats,,,,28822,,0.0010000000000004,0,0.001,0.001
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],waitingTimeUser-8:stats,,,,28822,,0.00053955345229557,0.00035499943213903,5.8628e-008,0.003258935358
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],rspTimeUser-8:stats,,,,28822,,0.0015433005898988,0.00036220678400893,0.001000058628,0.005726880109
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[8],tptUser-8:stats,,,,57000,,19282.684210526,31656.454745049,0,260000
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],servedUser-9:stats,,,,57000,,0.38161403508772,0.48578689100056,0,1
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],numPktsUser-9:stats,,,,57000,,0.50194736842105,0.75477838658191,0,10
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],numRBsUser-9:stats,,,,57000,,2.7774210526316,4.9434798079955,0,25
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],CQIUser-9:stats,,,,60001,,3.1069815503075,1.3390188287734,1,10
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28611,,0.00027769039879767,0.00073867423730314,0,0.011
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28611,,0.0010000000000004,0,0.001,0.001
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28611,,0.00073913640665366,0.00082837278683069,7.232e-009,0.012748914962
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28611,,0.0020168268054513,0.0011394667237336,0.001000007232,0.015572548596
General-72-20200611-17:07:49-5860,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,18984.333333333,32031.701139445,0,404000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,54808,,0.24607721500511,0.76049959668967,0,13
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,54808,,0.0019705152532477,0.051575287658826,0,3
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,54808,,0.22836082323748,0.71035489880681,0,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,54808,,0.0019705152532477,0.052625900126688,0,3
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,54808,,0.22659100861188,0.69078430490327,0,9
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,54808,,0.001751569113998,0.046367462748273,0,2
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,54808,,0.2390162020143,0.71203597755945,0,8
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,54808,,0.0020617428112684,0.050679514744893,0,3
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,54809,,0.23050958784141,0.71925553613382,0,11
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,54809,,0.0022624021602292,0.060062407050477,0,5
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0219298245614,2.2996257361313,0,21
General-73-20200611-17:07:54-18564,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,16.015877192982,7.0678424032716,0,25
General-73-20200611-17:07:54-18564,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8485614035088,1.4494577507738,0,10
General-73-20200611-17:07:54-18564,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,responseTime:stats,,,,286250,,0.0017818761414565,0.00088120849759637,0.001000013669,0.016975384759
General-73-20200611-17:07:54-18564,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,190875.87719298,94383.498509039,0,944000
General-73-20200611-17:07:54-18564,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.3890701754386,0.48754358182237,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.50205263157895,0.72390611829733,0,7
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,0.40577192982456,0.52435718349874,0,3
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,12.894618423026,1.3443131597511,6,15
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28617,,4.0884788761925e-006,7.3957588577138e-005,0,0.003
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28617,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28617,,0.0005415857048886,0.00035677051681777,5.7694e-008,0.003128359702
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28617,,0.0015456741837648,0.00036323053587484,0.001000057694,0.004665328626
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,18983.754385965,31337.134233596,0,337000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.37989473684211,0.48536466571456,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.50277192982456,0.75867078610692,0,8
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,2.7786140350877,4.9572097139435,0,25
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,3.1133314444759,1.3368828556108,1,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28658,,0.00027210552027358,0.00073521108330694,0,0.01
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28658,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28658,,0.00074091466220902,0.00083909946687303,4.3968e-008,0.013717261851
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28658,,0.0020130201824826,0.001147787976313,0.001000043968,0.016975384759
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,19162.315789474,32482.255709647,0,340000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.38817543859649,0.48733913666322,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.5020701754386,0.72186742248623,0,7
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,0.40522807017544,0.52479431967945,0,4
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,12.895735071082,1.338803686161,6,15
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28618,,4.0533929694598e-006,7.4194090919398e-005,0,0.003
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28618,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28618,,0.00054207451176536,0.00035330389372138,2.3722e-008,0.003014790932
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28618,,0.0015461279047348,0.0003591668775954,0.001000023722,0.004249392229
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,19114.964912281,31399.453442725,0,317000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38485964912281,0.48656639120827,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.50752631578947,0.75789812790535,0,9
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,2.8204210526316,4.9905502552967,0,25
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,3.1044482591957,1.3401891829118,1,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28929,,0.00028476615161258,0.00074268409255357,0,0.011
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28929,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28929,,0.00074176568154084,0.00080204975182512,4.089e-008,0.011958407306
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28929,,0.0020265318331534,0.0011209559090594,0.001000057467,0.013220262759
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,19340.561403509,32590.581775909,0,391000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.38619298245614,0.48687998682111,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.49982456140351,0.72332712562311,0,7
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,0.40317543859649,0.52445293630094,0,4
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,12.894635089415,1.3370856556661,6,15
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28490,,3.6504036504037e-006,7.1983759449609e-005,0,0.003
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28490,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28490,,0.00053904581275865,0.00035320608715043,1.3669e-008,0.002947003418
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28490,,0.0015426962164091,0.00035916568177074,0.001000013669,0.004021764119
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,19020.701754386,31544.04623079,0,342000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.38070175438596,0.48556365694462,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.5019298245614,0.75398771706659,0,7
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,2.7968596491228,4.9987890213686,0,25
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,3.0973817103048,1.3431430717208,1,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28610,,0.00027119888150997,0.00073346400451648,0,0.013
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28610,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28610,,0.00073018580443485,0.00079957485286547,1.9115e-008,0.012320473581
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28610,,0.0020013846859448,0.0011135248814504,0.001000019115,0.016584368312
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,19074,32234.322156731,0,351000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],servedUser-6:stats,,,,57000,,0.38887719298246,0.48749963196103,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],numPktsUser-6:stats,,,,57000,,0.49957894736842,0.71789782383991,0,6
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],numRBsUser-6:stats,,,,57000,,0.40550877192982,0.52404206449783,0,3
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],CQIUser-6:stats,,,,60001,,12.892635122748,1.3393179573994,5,15
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],turnWaitingTimeUser-6:stats,,,,28476,,3.6170810507094e-006,6.7730665455779e-005,0,0.002
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],serviceTimeUser-6:stats,,,,28476,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],waitingTimeUser-6:stats,,,,28476,,0.00054008107167018,0.00034775516047265,1.07754e-007,0.00285440925
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],rspTimeUser-6:stats,,,,28476,,0.0015436981527209,0.00035342644090846,0.001000107754,0.004292312995
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[6],tptUser-6:stats,,,,57000,,18962.263157895,31169.166428973,0,269000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],servedUser-7:stats,,,,57000,,0.38185964912281,0.48584668226718,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],numPktsUser-7:stats,,,,57000,,0.50335087719298,0.75349394036579,0,9
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],numRBsUser-7:stats,,,,57000,,2.8098421052632,5.0056125249313,0,25
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],CQIUser-7:stats,,,,60001,,3.1004983250279,1.3328540498999,1,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],turnWaitingTimeUser-7:stats,,,,28691,,0.00026959673765293,0.00073321033408821,0,0.01
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],serviceTimeUser-7:stats,,,,28691,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],waitingTimeUser-7:stats,,,,28691,,0.00073376672934924,0.00083283316261457,3.626e-008,0.012253451181
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],rspTimeUser-7:stats,,,,28691,,0.0020033634670022,0.001138234842131,0.00100003626,0.014981077544
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[7],tptUser-7:stats,,,,57000,,19109.50877193,32244.903359016,0,372000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],servedUser-8:stats,,,,57000,,0.38987719298246,0.48772650190219,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],numPktsUser-8:stats,,,,57000,,0.50212280701754,0.72152693523623,0,6
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],numRBsUser-8:stats,,,,57000,,0.40698245614035,0.52524174653616,0,4
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],CQIUser-8:stats,,,,60001,,12.89456842386,1.3294048784408,6,15
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],turnWaitingTimeUser-8:stats,,,,28621,,3.6686349184165e-006,6.8582226412165e-005,0,0.002
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],serviceTimeUser-8:stats,,,,28621,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],waitingTimeUser-8:stats,,,,28621,,0.00054297349069756,0.00035152383298708,2.3964e-008,0.003157265281
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],rspTimeUser-8:stats,,,,28621,,0.001546642125616,0.00035709243765379,0.001000023964,0.004883244694
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[8],tptUser-8:stats,,,,57000,,19046.964912281,31288.484021341,0,306000
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],servedUser-9:stats,,,,57000,,0.37905263157895,0.48515550442424,0,1
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],numPktsUser-9:stats,,,,57000,,0.50070175438596,0.75615072865913,0,9
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],numRBsUser-9:stats,,,,57000,,2.7834736842105,4.9758793485151,0,25
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],CQIUser-9:stats,,,,60001,,3.0964317261379,1.3398510242596,1,10
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28540,,0.00028472319551507,0.00075417334768347,0,0.012
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28540,,0.0010000000000004,0,0.001,0.001
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28540,,0.00075989495551037,0.00088706515389636,1.3905e-008,0.012763364933
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28540,,0.0020446181510254,0.0012007998916794,0.001000013905,0.015039926723
General-73-20200611-17:07:54-18564,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,19060.842105263,32391.953256297,0,359000
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,54911,,0.2325945621096,0.72090947856417,0,10
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,54911,,0.0020214528965053,0.051347817973547,0,3
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,54911,,0.23266740725902,0.71606994655819,0,11
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,54911,,0.0018393400229462,0.050998806706785,0,4
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,54911,,0.23361439420153,0.71408029228866,0,9
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,54911,,0.0022946222068438,0.057208618540967,0,3
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,54911,,0.24958569321265,0.74687996779679,0,10
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,54911,,0.0020214528965053,0.054110852098737,0,3
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,54911,,0.25601427764929,0.78430412992486,0,10
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,54911,,0.0021307206206407,0.055107171240374,0,4
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0225789473684,2.2965543032239,0,19
General-74-20200611-17:07:58-7420,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,16.02698245614,7.0667450010563,0,25
General-74-20200611-17:07:58-7420,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8451754385965,1.4439271387265,0,10
General-74-20200611-17:07:58-7420,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,responseTime:stats,,,,286287,,0.0017863583523399,0.00090111802649937,0.001000005824,0.020146898841
General-74-20200611-17:07:58-7420,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,191226.85964912,94643.665685609,0,799000
General-74-20200611-17:07:58-7420,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.38801754385965,0.4873028786633,0,1
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.50150877192982,0.72220898748502,0,6
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,0.40485964912281,0.5244601056123,0,3
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,12.903801603307,1.3284624123041,6,15
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28586,,3.6031623871825e-006,6.5497884412281e-005,0,0.002
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28586,,0.0010000000000004,0,0.001,0.001
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28586,,0.00053744999642049,0.00034974931343884,3.2279e-008,0.00299712213
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28586,,0.0015410531588077,0.00035490686803355,0.001000032279,0.004538724869
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,19190.403508772,31547.108125243,0,308000
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.3810350877193,0.48564543382126,0,1
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.50184210526316,0.75289352276709,0,8
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,2.824,5.0215982366155,0,25
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,3.0942817619706,1.3349010454745,1,10
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28605,,0.00029302569480861,0.00076833070571882,0,0.019
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28605,,0.0010000000000004,0,0.001,0.001
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28605,,0.00076783684747789,0.00094068099599046,8.8496e-008,0.016676310558
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28605,,0.0020608625422865,0.0012483650915452,0.001000088496,0.020146898841
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,19182.421052632,32317.573192346,0,352000
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.38708771929825,0.48708826636944,0,1
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.50221052631579,0.72688049922729,0,6
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,0.4039649122807,0.52446428795877,0,4
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,12.898118364694,1.3352540180516,6,15
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28626,,3.5981275763292e-006,6.7553476887855e-005,0,0.002
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28626,,0.0010000000000004,0,0.001,0.001
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28626,,0.00054142892402229,0.00034858699897701,3.4534e-008,0.002915634794
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28626,,0.0015450270515986,0.00035437589945936,0.001000034534,0.004005567659
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,19197.333333333,31664.544076051,0,270000
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38270175438596,0.48605068277872,0,1
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.50736842105263,0.76064935152495,0,8
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,2.8076315789474,4.9996888976061,0,25
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,3.1076482058632,1.337757453342,1,11
General-74-20200611-17:07:58-7420,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28920,,0.00028468188105118,0.00075889811472671,0,0.011
