run,type,module,name,attrname,attrvalue,value
General-3-20200127-19:15:43-932,param,,,**.antenna.successProbGroup1,0.2,
General-3-20200127-19:15:43-932,param,,,**.antenna.successProbGroup2,0.5,
General-3-20200127-19:15:43-932,param,,,**.antenna.successProbGroup3,0.9,
General-3-20200127-19:15:43-932,param,,,**.antenna.isBinomial,false,
General-32-20200127-19:38:22-7084,runattr,,,configname,General,
General-32-20200127-19:38:22-7084,runattr,,,datetime,20200127-19:38:22,
General-32-20200127-19:38:22-7084,runattr,,,experiment,General,
General-32-20200127-19:38:22-7084,runattr,,,inifile,omnetpp.ini,
General-32-20200127-19:38:22-7084,runattr,,,iterationvars,,
General-32-20200127-19:38:22-7084,runattr,,,iterationvarsf,,
General-32-20200127-19:38:22-7084,runattr,,,measurement,,
General-32-20200127-19:38:22-7084,runattr,,,network,CellularNetwork,
General-32-20200127-19:38:22-7084,runattr,,,processid,7084,
General-32-20200127-19:38:22-7084,runattr,,,repetition,32,
General-32-20200127-19:38:22-7084,runattr,,,replication,#32,
General-32-20200127-19:38:22-7084,runattr,,,resultdir,results,
General-32-20200127-19:38:22-7084,runattr,,,runnumber,32,
General-32-20200127-19:38:22-7084,runattr,,,seedset,32,
General-32-20200127-19:38:22-7084,param,,,**.nUsers,10,
General-32-20200127-19:38:22-7084,param,,,**.antenna.timeslot,1ms,
General-32-20200127-19:38:22-7084,param,,,**.antenna.lambda,0.1ms,
General-32-20200127-19:38:22-7084,param,,,**.antenna.successProbGroup1,0.2,
General-32-20200127-19:38:22-7084,param,,,**.antenna.successProbGroup2,0.5,
General-32-20200127-19:38:22-7084,param,,,**.antenna.successProbGroup3,0.9,
General-32-20200127-19:38:22-7084,param,,,**.antenna.isBinomial,false,
General-37-20200127-19:41:30-16408,runattr,,,configname,General,
General-37-20200127-19:41:30-16408,runattr,,,datetime,20200127-19:41:30,
General-37-20200127-19:41:30-16408,runattr,,,experiment,General,
General-37-20200127-19:41:30-16408,runattr,,,inifile,omnetpp.ini,
General-37-20200127-19:41:30-16408,runattr,,,iterationvars,,
General-37-20200127-19:41:30-16408,runattr,,,iterationvarsf,,
General-37-20200127-19:41:30-16408,runattr,,,measurement,,
General-37-20200127-19:41:30-16408,runattr,,,network,CellularNetwork,
General-37-20200127-19:41:30-16408,runattr,,,processid,16408,
General-37-20200127-19:41:30-16408,runattr,,,repetition,37,
General-37-20200127-19:41:30-16408,runattr,,,replication,#37,
General-37-20200127-19:41:30-16408,runattr,,,resultdir,results,
General-37-20200127-19:41:30-16408,runattr,,,runnumber,37,
General-37-20200127-19:41:30-16408,runattr,,,seedset,37,
General-37-20200127-19:41:30-16408,param,,,**.nUsers,10,
General-37-20200127-19:41:30-16408,param,,,**.antenna.timeslot,1ms,
General-37-20200127-19:41:30-16408,param,,,**.antenna.lambda,0.1ms,
General-37-20200127-19:41:30-16408,param,,,**.antenna.successProbGroup1,0.2,
General-37-20200127-19:41:30-16408,param,,,**.antenna.successProbGroup2,0.5,
General-37-20200127-19:41:30-16408,param,,,**.antenna.successProbGroup3,0.9,
General-37-20200127-19:41:30-16408,param,,,**.antenna.isBinomial,false,
General-41-20200127-19:43:54-19580,runattr,,,configname,General,
General-41-20200127-19:43:54-19580,runattr,,,datetime,20200127-19:43:54,
General-41-20200127-19:43:54-19580,runattr,,,experiment,General,
General-41-20200127-19:43:54-19580,runattr,,,inifile,omnetpp.ini,
General-41-20200127-19:43:54-19580,runattr,,,iterationvars,,
General-41-20200127-19:43:54-19580,runattr,,,iterationvarsf,,
General-41-20200127-19:43:54-19580,runattr,,,measurement,,
General-41-20200127-19:43:54-19580,runattr,,,network,CellularNetwork,
General-41-20200127-19:43:54-19580,runattr,,,processid,19580,
General-41-20200127-19:43:54-19580,runattr,,,repetition,41,
General-41-20200127-19:43:54-19580,runattr,,,replication,#41,
General-41-20200127-19:43:54-19580,runattr,,,resultdir,results,
General-41-20200127-19:43:54-19580,runattr,,,runnumber,41,
General-41-20200127-19:43:54-19580,runattr,,,seedset,41,
General-41-20200127-19:43:54-19580,param,,,**.nUsers,10,
General-41-20200127-19:43:54-19580,param,,,**.antenna.timeslot,1ms,
General-41-20200127-19:43:54-19580,param,,,**.antenna.lambda,0.1ms,
General-41-20200127-19:43:54-19580,param,,,**.antenna.successProbGroup1,0.2,
General-41-20200127-19:43:54-19580,param,,,**.antenna.successProbGroup2,0.5,
General-41-20200127-19:43:54-19580,param,,,**.antenna.successProbGroup3,0.9,
General-41-20200127-19:43:54-19580,param,,,**.antenna.isBinomial,false,
General-26-20200127-19:34:46-19164,runattr,,,configname,General,
General-26-20200127-19:34:46-19164,runattr,,,datetime,20200127-19:34:46,
General-26-20200127-19:34:46-19164,runattr,,,experiment,General,
General-26-20200127-19:34:46-19164,runattr,,,inifile,omnetpp.ini,
General-26-20200127-19:34:46-19164,runattr,,,iterationvars,,
General-26-20200127-19:34:46-19164,runattr,,,iterationvarsf,,
General-26-20200127-19:34:46-19164,runattr,,,measurement,,
General-26-20200127-19:34:46-19164,runattr,,,network,CellularNetwork,
General-26-20200127-19:34:46-19164,runattr,,,processid,19164,
General-26-20200127-19:34:46-19164,runattr,,,repetition,26,
General-26-20200127-19:34:46-19164,runattr,,,replication,#26,
General-26-20200127-19:34:46-19164,runattr,,,resultdir,results,
General-26-20200127-19:34:46-19164,runattr,,,runnumber,26,
General-26-20200127-19:34:46-19164,runattr,,,seedset,26,
General-26-20200127-19:34:46-19164,param,,,**.nUsers,10,
General-26-20200127-19:34:46-19164,param,,,**.antenna.timeslot,1ms,
General-26-20200127-19:34:46-19164,param,,,**.antenna.lambda,0.1ms,
General-26-20200127-19:34:46-19164,param,,,**.antenna.successProbGroup1,0.2,
General-26-20200127-19:34:46-19164,param,,,**.antenna.successProbGroup2,0.5,
General-26-20200127-19:34:46-19164,param,,,**.antenna.successProbGroup3,0.9,
General-26-20200127-19:34:46-19164,param,,,**.antenna.isBinomial,false,
General-81-20200127-20:09:12-11076,runattr,,,configname,General,
General-81-20200127-20:09:12-11076,runattr,,,datetime,20200127-20:09:12,
General-81-20200127-20:09:12-11076,runattr,,,experiment,General,
General-81-20200127-20:09:12-11076,runattr,,,inifile,omnetpp.ini,
General-81-20200127-20:09:12-11076,runattr,,,iterationvars,,
General-81-20200127-20:09:12-11076,runattr,,,iterationvarsf,,
General-81-20200127-20:09:12-11076,runattr,,,measurement,,
General-81-20200127-20:09:12-11076,runattr,,,network,CellularNetwork,
General-81-20200127-20:09:12-11076,runattr,,,processid,11076,
General-81-20200127-20:09:12-11076,runattr,,,repetition,81,
General-81-20200127-20:09:12-11076,runattr,,,replication,#81,
General-81-20200127-20:09:12-11076,runattr,,,resultdir,results,
General-81-20200127-20:09:12-11076,runattr,,,runnumber,81,
General-81-20200127-20:09:12-11076,runattr,,,seedset,81,
General-81-20200127-20:09:12-11076,param,,,**.nUsers,10,
General-81-20200127-20:09:12-11076,param,,,**.antenna.timeslot,1ms,
General-81-20200127-20:09:12-11076,param,,,**.antenna.lambda,0.1ms,
General-81-20200127-20:09:12-11076,param,,,**.antenna.successProbGroup1,0.2,
General-81-20200127-20:09:12-11076,param,,,**.antenna.successProbGroup2,0.5,
General-81-20200127-20:09:12-11076,param,,,**.antenna.successProbGroup3,0.9,
General-81-20200127-20:09:12-11076,param,,,**.antenna.isBinomial,false,
General-83-20200127-20:10:29-21340,runattr,,,configname,General,
General-83-20200127-20:10:29-21340,runattr,,,datetime,20200127-20:10:29,
General-83-20200127-20:10:29-21340,runattr,,,experiment,General,
General-83-20200127-20:10:29-21340,runattr,,,inifile,omnetpp.ini,
General-83-20200127-20:10:29-21340,runattr,,,iterationvars,,
General-83-20200127-20:10:29-21340,runattr,,,iterationvarsf,,
General-83-20200127-20:10:29-21340,runattr,,,measurement,,
General-83-20200127-20:10:29-21340,runattr,,,network,CellularNetwork,
General-83-20200127-20:10:29-21340,runattr,,,processid,21340,
General-83-20200127-20:10:29-21340,runattr,,,repetition,83,
General-83-20200127-20:10:29-21340,runattr,,,replication,#83,
General-83-20200127-20:10:29-21340,runattr,,,resultdir,results,
General-83-20200127-20:10:29-21340,runattr,,,runnumber,83,
General-83-20200127-20:10:29-21340,runattr,,,seedset,83,
General-83-20200127-20:10:29-21340,param,,,**.nUsers,10,
General-83-20200127-20:10:29-21340,param,,,**.antenna.timeslot,1ms,
General-83-20200127-20:10:29-21340,param,,,**.antenna.lambda,0.1ms,
General-83-20200127-20:10:29-21340,param,,,**.antenna.successProbGroup1,0.2,
General-83-20200127-20:10:29-21340,param,,,**.antenna.successProbGroup2,0.5,
General-83-20200127-20:10:29-21340,param,,,**.antenna.successProbGroup3,0.9,
General-83-20200127-20:10:29-21340,param,,,**.antenna.isBinomial,false,
General-5-20200127-19:16:57-18060,runattr,,,configname,General,
General-5-20200127-19:16:57-18060,runattr,,,datetime,20200127-19:16:57,
General-5-20200127-19:16:57-18060,runattr,,,experiment,General,
General-5-20200127-19:16:57-18060,runattr,,,inifile,omnetpp.ini,
General-5-20200127-19:16:57-18060,runattr,,,iterationvars,,
General-5-20200127-19:16:57-18060,runattr,,,iterationvarsf,,
General-5-20200127-19:16:57-18060,runattr,,,measurement,,
General-5-20200127-19:16:57-18060,runattr,,,network,CellularNetwork,
General-5-20200127-19:16:57-18060,runattr,,,processid,18060,
General-5-20200127-19:16:57-18060,runattr,,,repetition,5,
General-5-20200127-19:16:57-18060,runattr,,,replication,#5,
General-5-20200127-19:16:57-18060,runattr,,,resultdir,results,
General-5-20200127-19:16:57-18060,runattr,,,runnumber,5,
General-5-20200127-19:16:57-18060,runattr,,,seedset,5,
General-5-20200127-19:16:57-18060,param,,,**.nUsers,10,
General-5-20200127-19:16:57-18060,param,,,**.antenna.timeslot,1ms,
General-5-20200127-19:16:57-18060,param,,,**.antenna.lambda,0.1ms,
General-5-20200127-19:16:57-18060,param,,,**.antenna.successProbGroup1,0.2,
General-5-20200127-19:16:57-18060,param,,,**.antenna.successProbGroup2,0.5,
General-5-20200127-19:16:57-18060,param,,,**.antenna.successProbGroup3,0.9,
General-5-20200127-19:16:57-18060,param,,,**.antenna.isBinomial,false,
General-43-20200127-19:45:04-20664,runattr,,,configname,General,
General-43-20200127-19:45:04-20664,runattr,,,datetime,20200127-19:45:04,
General-43-20200127-19:45:04-20664,runattr,,,experiment,General,
General-43-20200127-19:45:04-20664,runattr,,,inifile,omnetpp.ini,
General-43-20200127-19:45:04-20664,runattr,,,iterationvars,,
General-43-20200127-19:45:04-20664,runattr,,,iterationvarsf,,
General-43-20200127-19:45:04-20664,runattr,,,measurement,,
General-43-20200127-19:45:04-20664,runattr,,,network,CellularNetwork,
General-43-20200127-19:45:04-20664,runattr,,,processid,20664,
General-43-20200127-19:45:04-20664,runattr,,,repetition,43,
General-43-20200127-19:45:04-20664,runattr,,,replication,#43,
General-43-20200127-19:45:04-20664,runattr,,,resultdir,results,
General-43-20200127-19:45:04-20664,runattr,,,runnumber,43,
General-43-20200127-19:45:04-20664,runattr,,,seedset,43,
General-43-20200127-19:45:04-20664,param,,,**.nUsers,10,
General-43-20200127-19:45:04-20664,param,,,**.antenna.timeslot,1ms,
General-43-20200127-19:45:04-20664,param,,,**.antenna.lambda,0.1ms,
General-43-20200127-19:45:04-20664,param,,,**.antenna.successProbGroup1,0.2,
General-43-20200127-19:45:04-20664,param,,,**.antenna.successProbGroup2,0.5,
General-43-20200127-19:45:04-20664,param,,,**.antenna.successProbGroup3,0.9,
General-43-20200127-19:45:04-20664,param,,,**.antenna.isBinomial,false,
General-55-20200127-19:52:53-5484,runattr,,,configname,General,
General-55-20200127-19:52:53-5484,runattr,,,datetime,20200127-19:52:53,
General-55-20200127-19:52:53-5484,runattr,,,experiment,General,
General-55-20200127-19:52:53-5484,runattr,,,inifile,omnetpp.ini,
General-55-20200127-19:52:53-5484,runattr,,,iterationvars,,
General-55-20200127-19:52:53-5484,runattr,,,iterationvarsf,,
General-55-20200127-19:52:53-5484,runattr,,,measurement,,
General-55-20200127-19:52:53-5484,runattr,,,network,CellularNetwork,
General-55-20200127-19:52:53-5484,runattr,,,processid,5484,
General-55-20200127-19:52:53-5484,runattr,,,repetition,55,
General-55-20200127-19:52:53-5484,runattr,,,replication,#55,
General-55-20200127-19:52:53-5484,runattr,,,resultdir,results,
General-55-20200127-19:52:53-5484,runattr,,,runnumber,55,
General-55-20200127-19:52:53-5484,runattr,,,seedset,55,
General-55-20200127-19:52:53-5484,param,,,**.nUsers,10,
General-55-20200127-19:52:53-5484,param,,,**.antenna.timeslot,1ms,
General-55-20200127-19:52:53-5484,param,,,**.antenna.lambda,0.1ms,
General-55-20200127-19:52:53-5484,param,,,**.antenna.successProbGroup1,0.2,
General-55-20200127-19:52:53-5484,param,,,**.antenna.successProbGroup2,0.5,
General-55-20200127-19:52:53-5484,param,,,**.antenna.successProbGroup3,0.9,
General-55-20200127-19:52:53-5484,param,,,**.antenna.isBinomial,false,
General-69-20200127-20:01:45-5500,runattr,,,configname,General,
General-69-20200127-20:01:45-5500,runattr,,,datetime,20200127-20:01:45,
General-69-20200127-20:01:45-5500,runattr,,,experiment,General,
General-69-20200127-20:01:45-5500,runattr,,,inifile,omnetpp.ini,
General-69-20200127-20:01:45-5500,runattr,,,iterationvars,,
General-69-20200127-20:01:45-5500,runattr,,,iterationvarsf,,
General-69-20200127-20:01:45-5500,runattr,,,measurement,,
General-69-20200127-20:01:45-5500,runattr,,,network,CellularNetwork,
General-69-20200127-20:01:45-5500,runattr,,,processid,5500,
General-69-20200127-20:01:45-5500,runattr,,,repetition,69,
General-69-20200127-20:01:45-5500,runattr,,,replication,#69,
General-69-20200127-20:01:45-5500,runattr,,,resultdir,results,
General-69-20200127-20:01:45-5500,runattr,,,runnumber,69,
General-69-20200127-20:01:45-5500,runattr,,,seedset,69,
General-69-20200127-20:01:45-5500,param,,,**.nUsers,10,
General-69-20200127-20:01:45-5500,param,,,**.antenna.timeslot,1ms,
General-69-20200127-20:01:45-5500,param,,,**.antenna.lambda,0.1ms,
General-69-20200127-20:01:45-5500,param,,,**.antenna.successProbGroup1,0.2,
General-69-20200127-20:01:45-5500,param,,,**.antenna.successProbGroup2,0.5,
General-69-20200127-20:01:45-5500,param,,,**.antenna.successProbGroup3,0.9,
General-69-20200127-20:01:45-5500,param,,,**.antenna.isBinomial,false,
General-60-20200127-19:56:09-20020,runattr,,,configname,General,
General-60-20200127-19:56:09-20020,runattr,,,datetime,20200127-19:56:09,
General-60-20200127-19:56:09-20020,runattr,,,experiment,General,
General-60-20200127-19:56:09-20020,runattr,,,inifile,omnetpp.ini,
General-60-20200127-19:56:09-20020,runattr,,,iterationvars,,
General-60-20200127-19:56:09-20020,runattr,,,iterationvarsf,,
General-60-20200127-19:56:09-20020,runattr,,,measurement,,
General-60-20200127-19:56:09-20020,runattr,,,network,CellularNetwork,
General-60-20200127-19:56:09-20020,runattr,,,processid,20020,
General-60-20200127-19:56:09-20020,runattr,,,repetition,60,
General-60-20200127-19:56:09-20020,runattr,,,replication,#60,
General-60-20200127-19:56:09-20020,runattr,,,resultdir,results,
General-60-20200127-19:56:09-20020,runattr,,,runnumber,60,
General-60-20200127-19:56:09-20020,runattr,,,seedset,60,
General-60-20200127-19:56:09-20020,param,,,**.nUsers,10,
General-60-20200127-19:56:09-20020,param,,,**.antenna.timeslot,1ms,
General-60-20200127-19:56:09-20020,param,,,**.antenna.lambda,0.1ms,
General-60-20200127-19:56:09-20020,param,,,**.antenna.successProbGroup1,0.2,
General-60-20200127-19:56:09-20020,param,,,**.antenna.successProbGroup2,0.5,
General-60-20200127-19:56:09-20020,param,,,**.antenna.successProbGroup3,0.9,
General-60-20200127-19:56:09-20020,param,,,**.antenna.isBinomial,false,
General-84-20200127-20:11:08-2244,runattr,,,configname,General,
General-84-20200127-20:11:08-2244,runattr,,,datetime,20200127-20:11:08,
General-84-20200127-20:11:08-2244,runattr,,,experiment,General,
General-84-20200127-20:11:08-2244,runattr,,,inifile,omnetpp.ini,
General-84-20200127-20:11:08-2244,runattr,,,iterationvars,,
General-84-20200127-20:11:08-2244,runattr,,,iterationvarsf,,
General-84-20200127-20:11:08-2244,runattr,,,measurement,,
General-84-20200127-20:11:08-2244,runattr,,,network,CellularNetwork,
General-84-20200127-20:11:08-2244,runattr,,,processid,2244,
General-84-20200127-20:11:08-2244,runattr,,,repetition,84,
General-84-20200127-20:11:08-2244,runattr,,,replication,#84,
General-84-20200127-20:11:08-2244,runattr,,,resultdir,results,
General-84-20200127-20:11:08-2244,runattr,,,runnumber,84,
General-84-20200127-20:11:08-2244,runattr,,,seedset,84,
General-84-20200127-20:11:08-2244,param,,,**.nUsers,10,
General-84-20200127-20:11:08-2244,param,,,**.antenna.timeslot,1ms,
General-84-20200127-20:11:08-2244,param,,,**.antenna.lambda,0.1ms,
General-84-20200127-20:11:08-2244,param,,,**.antenna.successProbGroup1,0.2,
General-84-20200127-20:11:08-2244,param,,,**.antenna.successProbGroup2,0.5,
General-84-20200127-20:11:08-2244,param,,,**.antenna.successProbGroup3,0.9,
General-84-20200127-20:11:08-2244,param,,,**.antenna.isBinomial,false,
General-66-20200127-19:59:57-19684,runattr,,,configname,General,
General-66-20200127-19:59:57-19684,runattr,,,datetime,20200127-19:59:57,
General-66-20200127-19:59:57-19684,runattr,,,experiment,General,
General-66-20200127-19:59:57-19684,runattr,,,inifile,omnetpp.ini,
General-66-20200127-19:59:57-19684,runattr,,,iterationvars,,
General-66-20200127-19:59:57-19684,runattr,,,iterationvarsf,,
General-66-20200127-19:59:57-19684,runattr,,,measurement,,
General-66-20200127-19:59:57-19684,runattr,,,network,CellularNetwork,
General-66-20200127-19:59:57-19684,runattr,,,processid,19684,
General-66-20200127-19:59:57-19684,runattr,,,repetition,66,
General-66-20200127-19:59:57-19684,runattr,,,replication,#66,
General-66-20200127-19:59:57-19684,runattr,,,resultdir,results,
General-66-20200127-19:59:57-19684,runattr,,,runnumber,66,
General-66-20200127-19:59:57-19684,runattr,,,seedset,66,
General-66-20200127-19:59:57-19684,param,,,**.nUsers,10,
General-66-20200127-19:59:57-19684,param,,,**.antenna.timeslot,1ms,
General-66-20200127-19:59:57-19684,param,,,**.antenna.lambda,0.1ms,
General-66-20200127-19:59:57-19684,param,,,**.antenna.successProbGroup1,0.2,
General-66-20200127-19:59:57-19684,param,,,**.antenna.successProbGroup2,0.5,
General-66-20200127-19:59:57-19684,param,,,**.antenna.successProbGroup3,0.9,
General-66-20200127-19:59:57-19684,param,,,**.antenna.isBinomial,false,
General-52-20200127-19:51:01-10108,runattr,,,configname,General,
General-52-20200127-19:51:01-10108,runattr,,,datetime,20200127-19:51:01,
General-52-20200127-19:51:01-10108,runattr,,,experiment,General,
General-52-20200127-19:51:01-10108,runattr,,,inifile,omnetpp.ini,
General-52-20200127-19:51:01-10108,runattr,,,iterationvars,,
General-52-20200127-19:51:01-10108,runattr,,,iterationvarsf,,
General-52-20200127-19:51:01-10108,runattr,,,measurement,,
General-52-20200127-19:51:01-10108,runattr,,,network,CellularNetwork,
General-52-20200127-19:51:01-10108,runattr,,,processid,10108,
General-52-20200127-19:51:01-10108,runattr,,,repetition,52,
General-52-20200127-19:51:01-10108,runattr,,,replication,#52,
General-52-20200127-19:51:01-10108,runattr,,,resultdir,results,
General-52-20200127-19:51:01-10108,runattr,,,runnumber,52,
General-52-20200127-19:51:01-10108,runattr,,,seedset,52,
General-52-20200127-19:51:01-10108,param,,,**.nUsers,10,
General-52-20200127-19:51:01-10108,param,,,**.antenna.timeslot,1ms,
General-52-20200127-19:51:01-10108,param,,,**.antenna.lambda,0.1ms,
General-52-20200127-19:51:01-10108,param,,,**.antenna.successProbGroup1,0.2,
General-52-20200127-19:51:01-10108,param,,,**.antenna.successProbGroup2,0.5,
General-52-20200127-19:51:01-10108,param,,,**.antenna.successProbGroup3,0.9,
General-52-20200127-19:51:01-10108,param,,,**.antenna.isBinomial,false,
General-58-20200127-19:54:52-16516,runattr,,,configname,General,
General-58-20200127-19:54:52-16516,runattr,,,datetime,20200127-19:54:52,
General-58-20200127-19:54:52-16516,runattr,,,experiment,General,
General-58-20200127-19:54:52-16516,runattr,,,inifile,omnetpp.ini,
General-58-20200127-19:54:52-16516,runattr,,,iterationvars,,
General-58-20200127-19:54:52-16516,runattr,,,iterationvarsf,,
General-58-20200127-19:54:52-16516,runattr,,,measurement,,
General-58-20200127-19:54:52-16516,runattr,,,network,CellularNetwork,
General-58-20200127-19:54:52-16516,runattr,,,processid,16516,
General-58-20200127-19:54:52-16516,runattr,,,repetition,58,
General-58-20200127-19:54:52-16516,runattr,,,replication,#58,
General-58-20200127-19:54:52-16516,runattr,,,resultdir,results,
General-58-20200127-19:54:52-16516,runattr,,,runnumber,58,
General-58-20200127-19:54:52-16516,runattr,,,seedset,58,
General-58-20200127-19:54:52-16516,param,,,**.nUsers,10,
General-58-20200127-19:54:52-16516,param,,,**.antenna.timeslot,1ms,
General-58-20200127-19:54:52-16516,param,,,**.antenna.lambda,0.1ms,
General-58-20200127-19:54:52-16516,param,,,**.antenna.successProbGroup1,0.2,
General-58-20200127-19:54:52-16516,param,,,**.antenna.successProbGroup2,0.5,
General-58-20200127-19:54:52-16516,param,,,**.antenna.successProbGroup3,0.9,
General-58-20200127-19:54:52-16516,param,,,**.antenna.isBinomial,false,
General-74-20200127-20:04:46-2312,runattr,,,configname,General,
General-74-20200127-20:04:46-2312,runattr,,,datetime,20200127-20:04:46,
General-74-20200127-20:04:46-2312,runattr,,,experiment,General,
General-74-20200127-20:04:46-2312,runattr,,,inifile,omnetpp.ini,
General-74-20200127-20:04:46-2312,runattr,,,iterationvars,,
General-74-20200127-20:04:46-2312,runattr,,,iterationvarsf,,
General-74-20200127-20:04:46-2312,runattr,,,measurement,,
General-74-20200127-20:04:46-2312,runattr,,,network,CellularNetwork,
General-74-20200127-20:04:46-2312,runattr,,,processid,2312,
General-74-20200127-20:04:46-2312,runattr,,,repetition,74,
General-74-20200127-20:04:46-2312,runattr,,,replication,#74,
General-74-20200127-20:04:46-2312,runattr,,,resultdir,results,
General-74-20200127-20:04:46-2312,runattr,,,runnumber,74,
General-74-20200127-20:04:46-2312,runattr,,,seedset,74,
General-74-20200127-20:04:46-2312,param,,,**.nUsers,10,
General-74-20200127-20:04:46-2312,param,,,**.antenna.timeslot,1ms,
General-74-20200127-20:04:46-2312,param,,,**.antenna.lambda,0.1ms,
General-74-20200127-20:04:46-2312,param,,,**.antenna.successProbGroup1,0.2,
General-74-20200127-20:04:46-2312,param,,,**.antenna.successProbGroup2,0.5,
General-74-20200127-20:04:46-2312,param,,,**.antenna.successProbGroup3,0.9,
General-74-20200127-20:04:46-2312,param,,,**.antenna.isBinomial,false,
General-72-20200127-20:03:35-14248,runattr,,,configname,General,
General-72-20200127-20:03:35-14248,runattr,,,datetime,20200127-20:03:35,
General-72-20200127-20:03:35-14248,runattr,,,experiment,General,
General-72-20200127-20:03:35-14248,runattr,,,inifile,omnetpp.ini,
General-72-20200127-20:03:35-14248,runattr,,,iterationvars,,
General-72-20200127-20:03:35-14248,runattr,,,iterationvarsf,,
General-72-20200127-20:03:35-14248,runattr,,,measurement,,
General-72-20200127-20:03:35-14248,runattr,,,network,CellularNetwork,
General-72-20200127-20:03:35-14248,runattr,,,processid,14248,
General-72-20200127-20:03:35-14248,runattr,,,repetition,72,
General-72-20200127-20:03:35-14248,runattr,,,replication,#72,
General-72-20200127-20:03:35-14248,runattr,,,resultdir,results,
General-72-20200127-20:03:35-14248,runattr,,,runnumber,72,
General-72-20200127-20:03:35-14248,runattr,,,seedset,72,
General-72-20200127-20:03:35-14248,param,,,**.nUsers,10,
General-72-20200127-20:03:35-14248,param,,,**.antenna.timeslot,1ms,
General-72-20200127-20:03:35-14248,param,,,**.antenna.lambda,0.1ms,
General-72-20200127-20:03:35-14248,param,,,**.antenna.successProbGroup1,0.2,
General-72-20200127-20:03:35-14248,param,,,**.antenna.successProbGroup2,0.5,
General-72-20200127-20:03:35-14248,param,,,**.antenna.successProbGroup3,0.9,
General-72-20200127-20:03:35-14248,param,,,**.antenna.isBinomial,false,
General-78-20200127-20:07:22-15012,runattr,,,configname,General,
General-78-20200127-20:07:22-15012,runattr,,,datetime,20200127-20:07:22,
General-78-20200127-20:07:22-15012,runattr,,,experiment,General,
General-78-20200127-20:07:22-15012,runattr,,,inifile,omnetpp.ini,
General-78-20200127-20:07:22-15012,runattr,,,iterationvars,,
General-78-20200127-20:07:22-15012,runattr,,,iterationvarsf,,
General-78-20200127-20:07:22-15012,runattr,,,measurement,,
General-78-20200127-20:07:22-15012,runattr,,,network,CellularNetwork,
General-78-20200127-20:07:22-15012,runattr,,,processid,15012,
General-78-20200127-20:07:22-15012,runattr,,,repetition,78,
General-78-20200127-20:07:22-15012,runattr,,,replication,#78,
General-78-20200127-20:07:22-15012,runattr,,,resultdir,results,
General-78-20200127-20:07:22-15012,runattr,,,runnumber,78,
General-78-20200127-20:07:22-15012,runattr,,,seedset,78,
General-78-20200127-20:07:22-15012,param,,,**.nUsers,10,
General-78-20200127-20:07:22-15012,param,,,**.antenna.timeslot,1ms,
General-78-20200127-20:07:22-15012,param,,,**.antenna.lambda,0.1ms,
General-78-20200127-20:07:22-15012,param,,,**.antenna.successProbGroup1,0.2,
General-78-20200127-20:07:22-15012,param,,,**.antenna.successProbGroup2,0.5,
General-78-20200127-20:07:22-15012,param,,,**.antenna.successProbGroup3,0.9,
General-78-20200127-20:07:22-15012,param,,,**.antenna.isBinomial,false,
General-82-20200127-20:09:51-11064,runattr,,,configname,General,
General-82-20200127-20:09:51-11064,runattr,,,datetime,20200127-20:09:51,
General-82-20200127-20:09:51-11064,runattr,,,experiment,General,
General-82-20200127-20:09:51-11064,runattr,,,inifile,omnetpp.ini,
General-82-20200127-20:09:51-11064,runattr,,,iterationvars,,
General-82-20200127-20:09:51-11064,runattr,,,iterationvarsf,,
General-82-20200127-20:09:51-11064,runattr,,,measurement,,
General-82-20200127-20:09:51-11064,runattr,,,network,CellularNetwork,
General-82-20200127-20:09:51-11064,runattr,,,processid,11064,
General-82-20200127-20:09:51-11064,runattr,,,repetition,82,
General-82-20200127-20:09:51-11064,runattr,,,replication,#82,
General-82-20200127-20:09:51-11064,runattr,,,resultdir,results,
General-82-20200127-20:09:51-11064,runattr,,,runnumber,82,
General-82-20200127-20:09:51-11064,runattr,,,seedset,82,
General-82-20200127-20:09:51-11064,param,,,**.nUsers,10,
General-82-20200127-20:09:51-11064,param,,,**.antenna.timeslot,1ms,
General-82-20200127-20:09:51-11064,param,,,**.antenna.lambda,0.1ms,
General-82-20200127-20:09:51-11064,param,,,**.antenna.successProbGroup1,0.2,
General-82-20200127-20:09:51-11064,param,,,**.antenna.successProbGroup2,0.5,
General-82-20200127-20:09:51-11064,param,,,**.antenna.successProbGroup3,0.9,
General-82-20200127-20:09:51-11064,param,,,**.antenna.isBinomial,false,
General-54-20200127-19:52:17-17584,runattr,,,configname,General,
General-54-20200127-19:52:17-17584,runattr,,,datetime,20200127-19:52:17,
General-54-20200127-19:52:17-17584,runattr,,,experiment,General,
General-54-20200127-19:52:17-17584,runattr,,,inifile,omnetpp.ini,
General-54-20200127-19:52:17-17584,runattr,,,iterationvars,,
General-54-20200127-19:52:17-17584,runattr,,,iterationvarsf,,
General-54-20200127-19:52:17-17584,runattr,,,measurement,,
General-54-20200127-19:52:17-17584,runattr,,,network,CellularNetwork,
General-54-20200127-19:52:17-17584,runattr,,,processid,17584,
General-54-20200127-19:52:17-17584,runattr,,,repetition,54,
General-54-20200127-19:52:17-17584,runattr,,,replication,#54,
General-54-20200127-19:52:17-17584,runattr,,,resultdir,results,
General-54-20200127-19:52:17-17584,runattr,,,runnumber,54,
